quadkey,latitude,longitude,rwi,error
03333132003333,6.6755194,-2.4719238,-0.345,0.354
12222022032103,6.4572344,0.4724121,-0.733,0.346
03333133203120,6.0859354,-1.1315918,0.857,0.470
03333133000310,6.9155204,-1.2634277,0.403,0.457
03333310012011,5.4300853,-2.3840332,-0.649,0.319
03333132130112,6.6318701,-1.6149902,0.862,0.533
03333113100221,9.6549077,-0.6701660,-0.593,0.306
03333132221001,5.9548266,-2.6037598,-0.260,0.305
03333310102113,5.4082108,-1.9445801,-0.217,0.436
03333113203031,8.8742168,-1.1535645,-0.613,0.315
03333310010103,5.5831840,-2.3400879,-0.984,0.347
03333133031003,6.6318701,-0.8459473,-0.007,0.378
03333132103002,6.8064439,-1.9226074,0.037,0.365
03333130232221,7.0463790,-2.4279785,-0.352,0.311
03333311020233,5.1018870,-1.3293457,1.201,0.479
03333113331222,8.5918843,-0.1647949,-0.697,0.311
03333131102011,8.2223637,-0.6262207,0.000,0.348
12222002020330,9.3081485,0.1428223,-0.362,0.304
03333133113310,6.7409861,-0.0329590,-0.418,0.337
03333110230103,10.1094859,-2.3400879,-0.553,0.305
12222002210102,9.0695511,0.4504395,-0.182,0.306
03333132020022,6.5882169,-2.8015137,-0.366,0.310
03333310030203,5.1456567,-2.4279785,-0.754,0.422
03333132313321,5.9985331,-1.4611816,-0.468,0.347
03333132210011,6.3043786,-2.3840332,0.782,0.487
03333131001321,8.2658549,-1.1096191,-0.619,0.306
12222022123222,6.3262180,0.8898926,-0.015,0.402
03333113131021,9.3948711,-0.1428223,-0.155,0.345
12222002212013,8.8959258,0.4284668,-0.548,0.299
03333311031013,5.2331870,-0.8020020,0.562,0.459
03333132232323,5.6269192,-2.3400879,-0.479,0.331
03333132312133,6.0640861,-1.5930176,-0.472,0.360
03333123331013,5.9329721,-2.9113770,-0.501,0.311
03333310101310,5.5175751,-1.7907715,-0.382,0.425
03333131020211,7.9613173,-1.3293457,-0.412,0.323
03333311030013,5.2331870,-0.9777832,-0.008,0.416
03333310111001,5.6050520,-1.5490723,0.700,0.539
12222022202102,6.1077838,0.0988770,0.257,0.423
03333132032100,6.4790672,-2.3620605,-0.285,0.366
03333110003221,10.8656756,-2.6037598,-0.605,0.302
03333130300200,7.6129974,-2.0983887,-0.632,0.359
03333133332310,5.6925158,-0.2087402,1.477,0.467
03333111110032,11.1029466,-0.2966309,-0.414,0.333
12222022301332,6.1514779,1.0217285,-0.412,0.354
03333133312101,6.1296313,-0.2307129,-0.089,0.427
12222002031022,9.3731925,0.5383301,0.284,0.397
12222002223310,8.4832384,0.3186035,0.523,0.502
03333132300220,6.1733235,-2.0983887,-0.261,0.394
03333132010033,6.9373327,-2.3840332,-0.563,0.399
03333111321113,10.1094859,-0.3625488,-0.436,0.343
12222020221123,7.2861900,0.2966309,-0.447,0.330
03333311013220,5.2988268,-0.8679199,-0.512,0.392
03333310132020,5.0362268,-1.7468262,0.069,0.400
12222020002022,8.1571180,0.0109863,-0.505,0.315
03333121331201,7.2643942,-2.9553223,-0.063,0.391
03333133023200,6.3917304,-1.2194824,-0.499,0.348
03333310123321,4.9486696,-1.8127441,-0.277,0.408
03333310100211,5.5175751,-2.0324707,0.071,0.404
03333133120220,6.5227299,-0.6921387,-0.179,0.352
03333310101122,5.5394455,-1.8347168,-0.083,0.378
03333311100332,5.4519589,-0.5603027,-0.154,0.505
12222022012120,6.7846256,0.4504395,0.260,0.446
