quadkey,latitude,longitude,rwi,error
12223020310010,7.7001044,12.3596191,-0.851,0.351
12223030130233,7.8960294,15.1940918,-0.433,0.359
12223030122112,7.8524985,14.9084473,-0.620,0.334
12222311030021,5.2113056,10.2282715,0.000,0.428
12223202110332,4.0505767,12.4475098,-0.610,0.349
12223202303103,3.3050503,12.2497559,-0.536,0.364
12222133121012,6.6318701,10.7775879,-0.642,0.364
12222311002103,5.4082108,9.9645996,0.440,0.352
12222133202221,5.9985331,9.8767090,-0.456,0.347
12222313130130,3.8094460,11.0412598,0.346,0.395
12223202103033,3.9629009,12.2058105,-0.598,0.354
12222313230200,3.0637244,10.2062988,-0.513,0.349
12222310303333,4.5764249,9.4812012,0.001,0.430
12223210232131,4.3354564,14.5788574,-0.147,0.368
12223201031010,5.2550677,13.2385254,-0.546,0.387
12223210211210,4.8173122,14.6447754,-0.613,0.364
12222133213022,6.0640861,10.3820801,-1.002,0.352
12223023012110,6.8282612,13.1506348,-0.705,0.345
12223212321331,3.0198411,15.1062012,-0.266,0.346
12223023032021,6.4354006,13.0407715,0.083,0.351
12222133330310,5.8674033,11.0412598,-0.472,0.352
12223012202000,8.9176335,14.0734863,-0.373,0.343
12223010031112,10.8009324,14.7326660,-0.602,0.340
12223210322133,4.3135463,14.9304199,-0.647,0.357
12222311102100,5.4300853,10.6457520,-0.503,0.368
12223003112323,9.4598988,13.8317871,-0.333,0.336
12223010320001,10.1311167,14.7985840,-0.182,0.336
12223003123330,9.1346391,13.6779785,-0.085,0.362
12222311102213,5.3207052,10.6237793,-0.682,0.349
12223210032221,4.9486696,14.4470215,-0.841,0.364
12223032232200,5.6925158,14.4250488,-0.490,0.400
12223020321131,7.3079846,12.2937012,-0.309,0.356
12223010000013,11.1460662,14.1394043,-0.435,0.424
12223200332121,4.3354564,12.4255371,-0.507,0.359
12222312111013,4.1820725,9.7448730,-0.384,0.410
12222133202213,6.0203850,9.9206543,-0.345,0.367
12223010210230,10.3473437,14.4689941,-0.427,0.367
